Index,Name,Description,Brand,Category,Price,Currency,Stock,EAN,Color,Size,Availability,Internal ID
899,Scott Carbon SL17,The Carbon SL17 from Scott is a time trial bike designed for riders who demand speed.,Scott,Time Trial Bike,2088.93,GBP,19,6575196389086,Red,XS,Out of Stock,2dVw6TwoLSfK
900,Pinarello Lightweight RX12,The Lightweight RX12 from Pinarello is a aero bike designed for riders who demand comfort.,Pinarello,Aero Bike,3129.21,EUR,1,0039445603371,White,M,Pre-Order,S8UaPTXp1gIp
901,Trek Ultra X65,The Ultra X65 from Trek is a gravel bike designed for riders who demand versatility.,Trek,Gravel Bike,10668.35,USD,44,3177190606984,Green,L,Pre-Order,AeFEGhskfika
902,BMC Carbon RS47,The Carbon RS47 from BMC is a time trial bike designed for riders who demand aerodynamics.,BMC,Time Trial Bike,6618.43,GBP,4,9941703715482,Black,XL,Pre-Order,9PVEKhjhRE9r
903,Cervélo Performance X82,The Performance X82 from Cervélo is a cyclocross bike designed for riders who demand comfort.,Cervélo,Cyclocross Bike,5915.29,GBP,14,4216238897398,Green,XXL,Out of Stock,iGrrlpL6fj0X
904,Merida Ultra Z15,The Ultra Z15 from Merida is a aero bike designed for riders who demand versatility.,Merida,Aero Bike,4436.29,EUR,37,1351425933291,Yellow,L,In Stock,tkBNW5ToEao9
905,Scott Lightweight X80,The Lightweight X80 from Scott is a cyclocross bike designed for riders who demand lightweight performance.,Scott,Cyclocross Bike,10987.44,USD,42,9592544952229,Carbon,ML,In Stock,U6MpMXi6Q86R
906,Trek Speed X26,The Speed X26 from Trek is a aero bike designed for riders who demand versatility.,Trek,Aero Bike,6014.63,USD,17,6259743875001,Orange,M,In Stock,60LjgEbs8Rnr
907,Pinarello Speed X60,The Speed X60 from Pinarello is a gravel bike designed for riders who demand aerodynamics.,Pinarello,Gravel Bike,9626.38,EUR,13,6904888166985,Black,XL,In Stock,yQS0KD6dcCXV
908,Colnago Performance Z59,The Performance Z59 from Colnago is a cyclocross bike designed for riders who demand comfort.,Colnago,Cyclocross Bike,7911.05,USD,43,9450630717494,Blue,XL,Out of Stock,lQeunvVhk5JZ
909,Cervélo Pro SLR13,The Pro SLR13 from Cervélo is a aero bike designed for riders who demand aerodynamics.,Cervélo,Aero Bike,6666.02,EUR,17,0051375922741,Red,XXL,Out of Stock,CN8xVsjp68LE
910,Scott Lightweight Z5,The Lightweight Z5 from Scott is a aero bike designed for riders who demand versatility.,Scott,Aero Bike,6787.96,USD,44,9048504479857,Green,XXL,Pre-Order,B9VJ0U5muJGI
911,Specialized Lightweight X62,The Lightweight X62 from Specialized is a aero bike designed for riders who demand aerodynamics.,Specialized,Aero Bike,3918.41,USD,29,7270628246871,Black,L,In Stock,E6Q2MuLt5ufU
912,Trek Carbon X68,The Carbon X68 from Trek is a cyclocross bike designed for riders who demand versatility.,Trek,Cyclocross Bike,9141.44,USD,21,8887714616125,Orange,S,Pre-Order,PVohJGEYktqb
913,Cannondale Lightweight SL65,The Lightweight SL65 from Cannondale is a aero bike designed for riders who demand speed.,Cannondale,Aero Bike,7814.78,EUR,40,0737439539723,Red,L,In Stock,HtQJwV8NnUkO
914,BMC Elite RX88,The Elite RX88 from BMC is a cyclocross bike designed for riders who demand comfort.,BMC,Cyclocross Bike,8995.33,GBP,37,7784943939129,White,ML,Out of Stock,V305Y1av7aoj
915,Giant Ultra Z30,The Ultra Z30 from Giant is a time trial bike designed for riders who demand aerodynamics.,Giant,Time Trial Bike,11203.94,EUR,23,5538546396183,Red,XS,Pre-Order,QWOvpNAfuUmO
916,Scott Speed X7,The Speed X7 from Scott is a gravel bike designed for riders who demand lightweight performance.,Scott,Gravel Bike,8392.76,GBP,47,1955888721285,Red,XXL,Out of Stock,8XCWS4QDxy9C
917,Specialized Elite RS31,The Elite RS31 from Specialized is a gravel bike designed for riders who demand speed.,Specialized,Gravel Bike,1723.38,GBP,0,0792366377222,Red,XL,Pre-Order,UNSuDueDPGD0
918,Colnago Lightweight Z98,The Lightweight Z98 from Colnago is a cyclocross bike designed for riders who demand versatility.,Colnago,Cyclocross Bike,1975.38,USD,1,2866806513792,Yellow,XXL,Out of Stock,x9vebADkUXmb
919,Pinarello Elite X80,The Elite X80 from Pinarello is a cyclocross bike designed for riders who demand aerodynamics.,Pinarello,Cyclocross Bike,7382.05,EUR,17,0261732894671,Blue,ML,Pre-Order,GAqN31Vn8cbt
920,Pinarello Race Z74,The Race Z74 from Pinarello is a road bike designed for riders who demand lightweight performance.,Pinarello,Road Bike,2197.02,USD,34,4443820500086,Silver,M,Out of Stock,GYC47We4JwC1
921,Scott Aero SLR87,The Aero SLR87 from Scott is a endurance bike designed for riders who demand speed.,Scott,Endurance Bike,7051.35,USD,27,1802982628629,Blue,S,In Stock,ySM6GQ3nZUSe
922,Specialized Endurance RX93,The Endurance RX93 from Specialized is a road bike designed for riders who demand versatility.,Specialized,Road Bike,7034.81,EUR,35,3202261212952,Red,XXL,Pre-Order,B7zDLzBePUx9
923,BMC Pro Z33,The Pro Z33 from BMC is a aero bike designed for riders who demand comfort.,BMC,Aero Bike,4233.95,GBP,46,3349308328962,Carbon,L,In Stock,13sR80ouDsT9
924,Colnago Ultra SL55,The Ultra SL55 from Colnago is a aero bike designed for riders who demand versatility.,Colnago,Aero Bike,2808.06,EUR,25,8712326395707,Yellow,M,Pre-Order,PeKXyGh61dID
925,BMC Endurance X51,The Endurance X51 from BMC is a cyclocross bike designed for riders who demand lightweight performance.,BMC,Cyclocross Bike,6758.82,USD,11,7351083475992,White,XXL,Out of Stock,7GI0CysbXYWk
926,Giant Aero SL20,The Aero SL20 from Giant is a gravel bike designed for riders who demand aerodynamics.,Giant,Gravel Bike,3683.99,GBP,31,5857597162564,Carbon,XL,In Stock,yyIkPk5pStUM
927,Colnago Aero RX32,The Aero RX32 from Colnago is a road bike designed for riders who demand comfort.,Colnago,Road Bike,8200.98,GBP,1,5866108241380,Yellow,S,In Stock,Qc57Y3wISJp0
928,Scott Speed RX44,The Speed RX44 from Scott is a road bike designed for riders who demand aerodynamics.,Scott,Road Bike,5783.72,USD,0,3461917301964,Blue,XXL,Pre-Order,8kvbittn52Xx
929,Scott Pro RS33,The Pro RS33 from Scott is a endurance bike designed for riders who demand aerodynamics.,Scott,Endurance Bike,7955.18,USD,24,6640976964042,Green,M,Pre-Order,tz6H9UjPsri3
930,Scott Pro Z30,The Pro Z30 from Scott is a time trial bike designed for riders who demand versatility.,Scott,Time Trial Bike,6320.38,EUR,34,2038521310905,Red,XS,In Stock,pyIqkt098q4x
931,BMC Ultra Z7,The Ultra Z7 from BMC is a cyclocross bike designed for riders who demand lightweight performance.,BMC,Cyclocross Bike,5035.24,EUR,22,1999518494820,Blue,XXL,In Stock,kYTQKN49Qisw
932,Scott Endurance RS54,The Endurance RS54 from Scott is a time trial bike designed for riders who demand aerodynamics.,Scott,Time Trial Bike,6811.43,EUR,5,9518854310284,Blue,XL,Pre-Order,zXDjtOTdW7fi
933,Scott Race RX63,The Race RX63 from Scott is a road bike designed for riders who demand speed.,Scott,Road Bike,5408.19,USD,46,2914957368851,Black,XXL,Pre-Order,B9KF76ai1UFw
934,Cannondale Lightweight RX97,The Lightweight RX97 from Cannondale is a cyclocross bike designed for riders who demand aerodynamics.,Cannondale,Cyclocross Bike,9456.05,GBP,13,5691471975952,Silver,L,Pre-Order,a3AU2IghAtbv
935,Cannondale Lightweight RS14,The Lightweight RS14 from Cannondale is a aero bike designed for riders who demand aerodynamics.,Cannondale,Aero Bike,9134.59,USD,8,3876359633741,Red,L,In Stock,QdSzvgDbbjwY
936,Cannondale Speed Z37,The Speed Z37 from Cannondale is a aero bike designed for riders who demand aerodynamics.,Cannondale,Aero Bike,4238.07,GBP,39,0001272780268,Blue,XL,Out of Stock,HELCGCc035BF
937,BMC Aero Z61,The Aero Z61 from BMC is a road bike designed for riders who demand versatility.,BMC,Road Bike,2191.9,EUR,48,4371266457240,Blue,M,Out of Stock,PXWIFtzrxni9
938,Trek Pro SLR5,The Pro SLR5 from Trek is a time trial bike designed for riders who demand versatility.,Trek,Time Trial Bike,7410.35,EUR,1,8746759764405,Red,L,In Stock,BAb4UTRmUs8U
939,Giant Speed Z89,The Speed Z89 from Giant is a aero bike designed for riders who demand comfort.,Giant,Aero Bike,5488.19,EUR,22,1321185420005,Silver,ML,Pre-Order,AWVQorEWgOHF
940,Giant Endurance X83,The Endurance X83 from Giant is a time trial bike designed for riders who demand versatility.,Giant,Time Trial Bike,7715.42,USD,3,8665040748755,Carbon,L,In Stock,jetz34MUKgon
941,Cannondale Endurance X49,The Endurance X49 from Cannondale is a time trial bike designed for riders who demand speed.,Cannondale,Time Trial Bike,5022.4,GBP,21,1365433350479,Black,XXL,Pre-Order,g3dYJ326cLNL
942,Trek Carbon SLR65,The Carbon SLR65 from Trek is a gravel bike designed for riders who demand lightweight performance.,Trek,Gravel Bike,4132.73,GBP,34,8406936111104,Red,XS,In Stock,Ug6N8tUerV4J
943,Pinarello Race X9,The Race X9 from Pinarello is a gravel bike designed for riders who demand versatility.,Pinarello,Gravel Bike,3686.64,USD,37,2668856787674,Blue,XXL,Pre-Order,Sgk0lNgBUzBb
944,Merida Lightweight SLR50,The Lightweight SLR50 from Merida is a road bike designed for riders who demand lightweight performance.,Merida,Road Bike,10137.43,USD,37,4095108938753,White,XXL,Out of Stock,obd4dTxphC1C
945,Trek Lightweight SL80,The Lightweight SL80 from Trek is a aero bike designed for riders who demand speed.,Trek,Aero Bike,6564.55,USD,37,2871137556514,Silver,L,In Stock,WDrrf3OG9Ju7
946,Merida Performance RS84,The Performance RS84 from Merida is a aero bike designed for riders who demand versatility.,Merida,Aero Bike,2348.04,GBP,18,6578782851565,Carbon,XL,Out of Stock,VYu6Lchv7khY
947,Colnago Performance Z20,The Performance Z20 from Colnago is a cyclocross bike designed for riders who demand speed.,Colnago,Cyclocross Bike,7843.75,GBP,32,9665991835395,Silver,ML,Out of Stock,UFZ39VFKhNHq
948,Merida Lightweight SLR8,The Lightweight SLR8 from Merida is a gravel bike designed for riders who demand comfort.,Merida,Gravel Bike,7484.03,EUR,38,6393455915590,Carbon,M,Pre-Order,8eVLe7EoTMFA
949,BMC Race SLR77,The Race SLR77 from BMC is a aero bike designed for riders who demand lightweight performance.,BMC,Aero Bike,8948.5,GBP,15,2159548438315,Blue,L,In Stock,3BNTHc3qgUwW
950,Scott Speed SL35,The Speed SL35 from Scott is a cyclocross bike designed for riders who demand aerodynamics.,Scott,Cyclocross Bike,1668.2,EUR,34,7309743083288,Orange,M,In Stock,8pyvVXLyyzS8
951,Pinarello Carbon RS81,The Carbon RS81 from Pinarello is a gravel bike designed for riders who demand versatility.,Pinarello,Gravel Bike,11128.9,USD,3,8204037440591,Blue,ML,Pre-Order,kSiUg9QmiaKe
952,Trek Lightweight X19,The Lightweight X19 from Trek is a gravel bike designed for riders who demand aerodynamics.,Trek,Gravel Bike,6710.14,GBP,20,6347270842745,Black,ML,Out of Stock,CnjZzaF6XCiW
953,Scott Pro RX42,The Pro RX42 from Scott is a road bike designed for riders who demand comfort.,Scott,Road Bike,3315.88,GBP,19,2253495717544,Carbon,L,Pre-Order,QPbbSwfafanL
954,Scott Carbon SLR96,The Carbon SLR96 from Scott is a endurance bike designed for riders who demand versatility.,Scott,Endurance Bike,5484.06,USD,26,7849812732261,Carbon,XL,Pre-Order,IWArTDerLhP1
955,Trek Endurance SLR50,The Endurance SLR50 from Trek is a aero bike designed for riders who demand versatility.,Trek,Aero Bike,4890.46,USD,45,3668741050889,Carbon,ML,In Stock,5NELc1itueZc
956,Merida Lightweight RS36,The Lightweight RS36 from Merida is a cyclocross bike designed for riders who demand lightweight performance.,Merida,Cyclocross Bike,8405.28,EUR,3,8138584635797,Black,S,In Stock,UFCp02xPtvuv
957,Cervélo Aero SLR68,The Aero SLR68 from Cervélo is a gravel bike designed for riders who demand aerodynamics.,Cervélo,Gravel Bike,7771.76,EUR,2,3111898063645,Silver,XL,In Stock,iYWksgEOh4jY
958,Merida Lightweight Z76,The Lightweight Z76 from Merida is a gravel bike designed for riders who demand comfort.,Merida,Gravel Bike,10353.75,USD,15,0597208926355,Red,XXL,In Stock,M8oBlMmerikP
959,Cervélo Performance RS59,The Performance RS59 from Cervélo is a road bike designed for riders who demand speed.,Cervélo,Road Bike,5872.64,USD,37,4199252361755,Red,XL,Pre-Order,uaLdItKulp9b
960,Merida Lightweight RX66,The Lightweight RX66 from Merida is a road bike designed for riders who demand aerodynamics.,Merida,Road Bike,2585.92,GBP,29,8094497689678,Green,S,In Stock,xPppLQ0cPNyQ
961,Specialized Ultra Z90,The Ultra Z90 from Specialized is a cyclocross bike designed for riders who demand speed.,Specialized,Cyclocross Bike,3244.98,USD,9,3478336510491,Blue,S,Pre-Order,tJyeyg21rTZ5
962,Cervélo Carbon SLR29,The Carbon SLR29 from Cervélo is a cyclocross bike designed for riders who demand aerodynamics.,Cervélo,Cyclocross Bike,4667.35,USD,48,1828177492837,Green,ML,In Stock,JCepJFrUApnI
963,Pinarello Pro SLR36,The Pro SLR36 from Pinarello is a road bike designed for riders who demand speed.,Pinarello,Road Bike,4145.54,EUR,20,1869944130846,Black,ML,Out of Stock,Ik3fogCm6XD7
964,Trek Pro SL94,The Pro SL94 from Trek is a road bike designed for riders who demand aerodynamics.,Trek,Road Bike,4143.22,GBP,19,0739949599060,White,L,In Stock,Ng2NK3UI2hwd
965,Cervélo Lightweight RS63,The Lightweight RS63 from Cervélo is a gravel bike designed for riders who demand comfort.,Cervélo,Gravel Bike,8135.8,EUR,48,5370489364301,Green,M,In Stock,eQVmyDJXGfsH
966,Colnago Carbon RX72,The Carbon RX72 from Colnago is a gravel bike designed for riders who demand versatility.,Colnago,Gravel Bike,6215.9,GBP,11,1395138973682,Black,L,In Stock,VvncldBrapsT
967,Merida Elite SL91,The Elite SL91 from Merida is a cyclocross bike designed for riders who demand lightweight performance.,Merida,Cyclocross Bike,3532.61,EUR,33,8740673021588,Blue,ML,In Stock,knZGBT4LcZA5
968,BMC Ultra RX48,The Ultra RX48 from BMC is a aero bike designed for riders who demand speed.,BMC,Aero Bike,1925.94,GBP,6,2623684710117,Black,M,Out of Stock,7KAfr4pqX1Jz
969,Giant Endurance Z87,The Endurance Z87 from Giant is a gravel bike designed for riders who demand aerodynamics.,Giant,Gravel Bike,3224.9,EUR,16,6416008313232,Carbon,L,Pre-Order,QDrQDqQnYuyI
970,BMC Race SLR6,The Race SLR6 from BMC is a endurance bike designed for riders who demand speed.,BMC,Endurance Bike,10834.81,EUR,31,6506243706787,Yellow,XXL,Pre-Order,XjkUOm1miYrR
971,BMC Speed SLR16,The Speed SLR16 from BMC is a road bike designed for riders who demand speed.,BMC,Road Bike,7612.62,GBP,41,7014455812310,Silver,S,In Stock,8cTYZhVwTbnr
972,Merida Speed SL41,The Speed SL41 from Merida is a cyclocross bike designed for riders who demand lightweight performance.,Merida,Cyclocross Bike,9002.31,USD,41,0746161117603,Carbon,XS,Pre-Order,kzyDXVVja1Ol
973,Specialized Ultra RX54,The Ultra RX54 from Specialized is a aero bike designed for riders who demand versatility.,Specialized,Aero Bike,3618.48,EUR,15,2652618434471,Black,L,Out of Stock,sHnsfjaUpXow
974,Cannondale Performance RS49,The Performance RS49 from Cannondale is a endurance bike designed for riders who demand aerodynamics.,Cannondale,Endurance Bike,5921.78,USD,42,5236442768046,Red,L,In Stock,GREAy31cBFNE
975,Giant Ultra SL51,The Ultra SL51 from Giant is a endurance bike designed for riders who demand comfort.,Giant,Endurance Bike,4444.56,USD,11,0673407209385,Yellow,XS,Pre-Order,FVcst4Lhu5kT
976,Cervélo Carbon RS41,The Carbon RS41 from Cervélo is a time trial bike designed for riders who demand aerodynamics.,Cervélo,Time Trial Bike,10335.25,EUR,2,8930897968001,Black,XXL,Pre-Order,ELyclZpAnxCD
977,Specialized Carbon RX48,The Carbon RX48 from Specialized is a endurance bike designed for riders who demand comfort.,Specialized,Endurance Bike,5690.38,USD,11,1827798719874,Green,XXL,Pre-Order,nIVz6fou69oX
978,Pinarello Aero SL70,The Aero SL70 from Pinarello is a time trial bike designed for riders who demand comfort.,Pinarello,Time Trial Bike,9324.09,GBP,29,4766742548078,White,L,Pre-Order,JUJpTtIjZCoa
979,Cervélo Lightweight SLR66,The Lightweight SLR66 from Cervélo is a aero bike designed for riders who demand comfort.,Cervélo,Aero Bike,11730.09,EUR,31,3808612084726,Red,XS,In Stock,2B83sPtPk2Gq
980,Specialized Pro RS33,The Pro RS33 from Specialized is a aero bike designed for riders who demand comfort.,Specialized,Aero Bike,4513.67,GBP,4,9772067707006,Carbon,L,Out of Stock,e1jBr4s7m4FW
981,Merida Performance SL98,The Performance SL98 from Merida is a endurance bike designed for riders who demand aerodynamics.,Merida,Endurance Bike,8392.21,GBP,37,8457630534492,Yellow,S,Pre-Order,Z26e4mhbzRzC
982,Cervélo Performance Z29,The Performance Z29 from Cervélo is a road bike designed for riders who demand versatility.,Cervélo,Road Bike,7309.24,EUR,20,6879497892153,Black,M,Out of Stock,NOy84FFX2s4D
983,BMC Aero SL47,The Aero SL47 from BMC is a aero bike designed for riders who demand speed.,BMC,Aero Bike,7305.9,GBP,36,5215724013241,Carbon,ML,Pre-Order,ZzZRqq2vqre6
984,BMC Pro X68,The Pro X68 from BMC is a road bike designed for riders who demand lightweight performance.,BMC,Road Bike,8011.2,USD,17,2168873740369,Green,XS,Pre-Order,uk0kRSvXfUP8
985,Scott Speed RS77,The Speed RS77 from Scott is a road bike designed for riders who demand lightweight performance.,Scott,Road Bike,11617.37,EUR,29,9542525587483,Red,M,In Stock,sJ2Tu5PtIjxZ
986,BMC Ultra Z30,The Ultra Z30 from BMC is a endurance bike designed for riders who demand comfort.,BMC,Endurance Bike,9155.97,GBP,21,2083755156643,Silver,XS,In Stock,vSYJicrD7YR5
987,Colnago Aero RX72,The Aero RX72 from Colnago is a time trial bike designed for riders who demand versatility.,Colnago,Time Trial Bike,7698.2,USD,34,2306431415649,Red,XL,In Stock,8B6qOoqtbNwG
988,BMC Endurance SL42,The Endurance SL42 from BMC is a aero bike designed for riders who demand speed.,BMC,Aero Bike,2490.72,GBP,13,4358167536812,Yellow,XXL,Out of Stock,htCyRd5yZtml
989,Trek Lightweight RX9,The Lightweight RX9 from Trek is a time trial bike designed for riders who demand lightweight performance.,Trek,Time Trial Bike,4402.99,USD,2,3343946656257,Red,M,Pre-Order,7IZQ0ErYi9qB
990,Specialized Performance RX32,The Performance RX32 from Specialized is a aero bike designed for riders who demand aerodynamics.,Specialized,Aero Bike,10860.43,GBP,47,6427765336620,Blue,M,Out of Stock,vB2ck2rrlRb5
991,Specialized Aero RS22,The Aero RS22 from Specialized is a road bike designed for riders who demand speed.,Specialized,Road Bike,11282.38,GBP,3,9263719774252,Carbon,ML,Pre-Order,KFEIbPOoFEeY
